Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
1122,P5267,U81057,Pedro López,0,1,3,1455934435,"Cumple, pero sin destacar",Superó todas mis expectativas. La calidad fue impresionante. Sin dudas volvería a comprarlo. Funciona perfectamente. Podría ser mejor
1123,P2355,U76700,Juan Sánchez,8,8,2,1531966435,Podría mejorar,La calidad fue impresionante. Sin dudas volvería a comprarlo. No lo recomendaría. Superó todas mis expectativas. No cumplió con la descripción
1124,P5130,U93131,Lucía González,5,6,4,1460254435,Buena relación calidad-precio,No lo recomendaría. El servicio al cliente fue atento. Podría ser mejor. El empaque estaba dañado. Funciona perfectamente
1125,P3151,U31245,Juan Torres,0,0,2,1587262435,Podría mejorar,La calidad fue impresionante. Podría ser mejor. Superó todas mis expectativas. Sin dudas volvería a comprarlo. Funciona perfectamente
1126,P5786,U21235,Luis Ramírez,4,7,4,1615774435,Me gustó bastante,Funciona perfectamente. Llegó antes de lo previsto. La calidad fue impresionante. No cumplió con la descripción. Podría ser mejor
1127,P9663,U67201,Lucía Rodríguez,7,12,2,1565921635,No fue lo que esperaba,Sin dudas volvería a comprarlo. No cumplió con la descripción. No lo recomendaría. Funciona perfectamente. Podría ser mejor
1128,P6158,U58879,Isabel Ramírez,6,7,3,1672107235,Está bien para su precio,La calidad fue impresionante. El empaque estaba dañado. Podría ser mejor. No cumplió con la descripción. Funciona perfectamente
1129,P3641,U26879,Pedro Pérez,3,7,2,1548123235,No fue lo que esperaba,No cumplió con la descripción. Superó todas mis expectativas. Llegó antes de lo previsto. La calidad fue impresionante. No lo recomendaría
1130,P3551,U38895,Juan Sánchez,7,10,5,1710209635,"Maravilloso, lo volvería a comprar",Funciona perfectamente. La calidad fue impresionante. No lo recomendaría. El empaque estaba dañado. El servicio al cliente fue atento
1131,P3591,U60282,Sofía Torres,0,5,1,1461291235,No lo recomiendo en absoluto,Funciona perfectamente. Podría ser mejor. El servicio al cliente fue atento. Superó todas mis expectativas. No cumplió con la descripción
1132,P4359,U18948,Carlos Pérez,1,4,1,1526004835,Terrible servicio,El servicio al cliente fue atento. Llegó antes de lo previsto. Funciona perfectamente. Superó todas mis expectativas. No lo recomendaría
1133,P3243,U92275,Ana Sánchez,9,11,4,1450664035,Muy buen producto,El servicio al cliente fue atento. No cumplió con la descripción. Sin dudas volvería a comprarlo. Funciona perfectamente. Llegó antes de lo previsto
1134,P1806,U71071,Sofía García,9,10,1,1699150435,Terrible servicio,El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Superó todas mis expectativas. El empaque estaba dañado. Llegó antes de lo previsto
1135,P6469,U98841,Jorge González,1,6,5,1512353635,Excelente compra,Podría ser mejor. El servicio al cliente fue atento. Superó todas mis expectativas. Llegó antes de lo previsto. Sin dudas volvería a comprarlo
1136,P2095,U40314,Lucía Martínez,2,7,3,1494036835,"Cumple, pero sin destacar",La calidad fue impresionante. No lo recomendaría. Superó todas mis expectativas. El servicio al cliente fue atento. Funciona perfectamente
1137,P1291,U55402,Juan Martínez,4,5,5,1688004835,Excelente compra,La calidad fue impresionante. Funciona perfectamente. Llegó antes de lo previsto. El servicio al cliente fue atento. No lo recomendaría
1138,P7859,U70726,Luis Pérez,4,4,1,1632363235,Muy mala experiencia,Podría ser mejor. Funciona perfectamente. Llegó antes de lo previsto. Superó todas mis expectativas. La calidad fue impresionante
1139,P4083,U14917,Lucía Ramírez,2,5,3,1481854435,"Regular, nada especial",El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Superó todas mis expectativas. Funciona perfectamente. No lo recomendaría
1140,P1537,U71312,Pedro González,8,11,4,1448072035,Muy buen producto,No cumplió con la descripción. Llegó antes de lo previsto. Funciona perfectamente. El servicio al cliente fue atento. El empaque estaba dañado
1141,P3814,U47185,Jorge López,10,13,3,1631672035,"Regular, nada especial",Funciona perfectamente. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Superó todas mis expectativas. La calidad fue impresionante
1142,P3780,U83450,María Martínez,5,10,1,1547172835,No lo recomiendo en absoluto,El servicio al cliente fue atento. Podría ser mejor. Llegó antes de lo previsto. Superó todas mis expectativas. Funciona perfectamente
1143,P1788,U99113,Carlos Rodríguez,5,9,1,1735352035,El producto llegó roto,No lo recomendaría. Llegó antes de lo previsto. El servicio al cliente fue atento. La calidad fue impresionante. Superó todas mis expectativas
1144,P9940,U51278,Isabel Rodríguez,3,6,5,1697336035,Superó mis expectativas,No lo recomendaría. El empaque estaba dañado. Podría ser mejor. No cumplió con la descripción. Superó todas mis expectativas
1145,P7230,U98155,Ana Martínez,5,5,4,1508984035,Muy buen producto,Superó todas mis expectativas. La calidad fue impresionante. Podría ser mejor. Funciona perfectamente. El servicio al cliente fue atento
1146,P2315,U91044,Carlos Pérez,6,9,5,1709950435,Superó mis expectativas,No lo recomendaría. El empaque estaba dañado. Sin dudas volvería a comprarlo. La calidad fue impresionante. Superó todas mis expectativas
1147,P9384,U53378,Juan Ramírez,3,4,3,1715048035,Está bien para su precio,La calidad fue impresionante. No cumplió con la descripción. Podría ser mejor. El empaque estaba dañado. No lo recomendaría
1148,P2555,U28264,Lucía Ramírez,10,14,2,1554084835,No fue lo que esperaba,El empaque estaba dañado. La calidad fue impresionante. No cumplió con la descripción. Podría ser mejor. Funciona perfectamente
1149,P3273,U99522,Sofía Rodríguez,10,15,4,1655259235,Buena relación calidad-precio,Funciona perfectamente. No lo recomendaría. No cumplió con la descripción. Llegó antes de lo previsto. El servicio al cliente fue atento
1150,P3217,U23983,Isabel Pérez,3,7,1,1539915235,Terrible servicio,Funciona perfectamente. La calidad fue impresionante. No cumplió con la descripción. No lo recomendaría. Superó todas mis expectativas
1151,P7667,U20075,Jorge Rodríguez,5,7,2,1606097635,No fue lo que esperaba,Podría ser mejor. El empaque estaba dañado. No lo recomendaría. Superó todas mis expectativas. No cumplió con la descripción
1152,P5373,U26614,Isabel Ramírez,2,6,3,1627438435,"Regular, nada especial",La calidad fue impresionante. El servicio al cliente fue atento. El empaque estaba dañado. Funciona perfectamente. No lo recomendaría
1153,P2418,U18392,Pedro Torres,6,6,4,1514254435,Muy buen producto,Superó todas mis expectativas. No lo recomendaría. Podría ser mejor. La calidad fue impresionante. Sin dudas volvería a comprarlo
1154,P4237,U37711,María Pérez,3,8,2,1606443235,Podría mejorar,Superó todas mis expectativas. La calidad fue impresionante. No lo recomendaría. Podría ser mejor. Llegó antes de lo previsto
1155,P1290,U94118,Sofía Martínez,0,4,3,1552270435,Está bien para su precio,No lo recomendaría. La calidad fue impresionante. El servicio al cliente fue atento. Llegó antes de lo previsto. Podría ser mejor
1156,P9233,U68461,Ana Torres,9,13,1,1669774435,Muy mala experiencia,El servicio al cliente fue atento. Funciona perfectamente. La calidad fue impresionante. Superó todas mis expectativas. Sin dudas volvería a comprarlo
1157,P6792,U94753,Juan González,9,12,4,1455588835,Muy buen producto,No cumplió con la descripción. El empaque estaba dañado. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Funciona perfectamente
1158,P5512,U47337,Lucía Martínez,1,5,1,1622772835,No lo recomiendo en absoluto,La calidad fue impresionante. Funciona perfectamente. El empaque estaba dañado. Sin dudas volvería a comprarlo. No cumplió con la descripción
1159,P8088,U41724,Carlos López,3,5,4,1483409635,Buena relación calidad-precio,No lo recomendaría. La calidad fue impresionante. Sin dudas volvería a comprarlo. El servicio al cliente fue atento. Funciona perfectamente
1160,P1292,U75550,María Sánchez,10,13,5,1746670435,Excelente compra,No lo recomendaría. El empaque estaba dañado. Sin dudas volvería a comprarlo. Funciona perfectamente. Podría ser mejor
1161,P3999,U42830,Pedro García,10,15,3,1679537635,Está bien para su precio,Podría ser mejor. No lo recomendaría. Sin dudas volvería a comprarlo. Superó todas mis expectativas. El servicio al cliente fue atento
1162,P6517,U85068,Ana Rodríguez,0,1,1,1579227235,No lo recomiendo en absoluto,Llegó antes de lo previsto. Funciona perfectamente. La calidad fue impresionante. Superó todas mis expectativas. No cumplió con la descripción
1163,P9102,U35845,Luis García,8,12,2,1551838435,Podría mejorar,No cumplió con la descripción. Superó todas mis expectativas. Sin dudas volvería a comprarlo. El empaque estaba dañado. Llegó antes de lo previsto
1164,P4513,U67629,Juan López,5,7,2,1645668835,No fue lo que esperaba,Sin dudas volvería a comprarlo. Superó todas mis expectativas. No cumplió con la descripción. Llegó antes de lo previsto. Funciona perfectamente
1165,P6052,U89010,Ana García,2,3,1,1448849635,No lo recomiendo en absoluto,No cumplió con la descripción. No lo recomendaría. Superó todas mis expectativas. El servicio al cliente fue atento. El empaque estaba dañado
1166,P2208,U45576,Sofía Rodríguez,8,12,1,1440900835,Muy mala experiencia,Llegó antes de lo previsto. El servicio al cliente fue atento. El empaque estaba dañado. Superó todas mis expectativas. Funciona perfectamente
1167,P5756,U58660,Ana Hernández,8,8,5,1606184035,Superó mis expectativas,Funciona perfectamente. Superó todas mis expectativas. No cumplió con la descripción. Sin dudas volvería a comprarlo. Podría ser mejor
1168,P3254,U26328,Ana López,4,6,2,1575166435,No fue lo que esperaba,La calidad fue impresionante. Podría ser mejor. Superó todas mis expectativas. El servicio al cliente fue atento. Sin dudas volvería a comprarlo
1169,P3163,U93234,Pedro García,1,3,3,1664763235,"Regular, nada especial",Podría ser mejor. El empaque estaba dañado. No cumplió con la descripción. El servicio al cliente fue atento. La calidad fue impresionante
1170,P9981,U82715,María Hernández,1,6,1,1674526435,Terrible servicio,La calidad fue impresionante. Funciona perfectamente. Superó todas mis expectativas. El empaque estaba dañado. Llegó antes de lo previsto
1171,P3098,U89769,Isabel Rodríguez,6,9,3,1700878435,Está bien para su precio,El servicio al cliente fue atento. Funciona perfectamente. Podría ser mejor. La calidad fue impresionante. No cumplió con la descripción
1172,P5472,U27161,Sofía López,2,3,1,1666577635,Muy mala experiencia,Funciona perfectamente. Llegó antes de lo previsto. El servicio al cliente fue atento. Superó todas mis expectativas. Sin dudas volvería a comprarlo
1173,P2264,U73785,Sofía Pérez,9,13,2,1489803235,Podría mejorar,Podría ser mejor. No lo recomendaría. Llegó antes de lo previsto. La calidad fue impresionante. Superó todas mis expectativas
1174,P4376,U12906,Pedro Pérez,5,6,2,1602296035,Servicio lento y atención deficiente,El servicio al cliente fue atento. No lo recomendaría. No cumplió con la descripción. Sin dudas volvería a comprarlo. Llegó antes de lo previsto
1175,P8836,U77300,Sofía Ramírez,6,7,2,1561428835,Servicio lento y atención deficiente,La calidad fue impresionante. Podría ser mejor. Llegó antes de lo previsto. Funciona perfectamente. No cumplió con la descripción
1176,P1887,U83948,Ana Hernández,5,9,4,1467512035,Muy buen producto,No cumplió con la descripción. La calidad fue impresionante. El servicio al cliente fue atento. No lo recomendaría. Sin dudas volvería a comprarlo
1177,P5159,U72154,Isabel Martínez,2,4,1,1717380835,No lo recomiendo en absoluto,La calidad fue impresionante. Podría ser mejor. Sin dudas volvería a comprarlo. El servicio al cliente fue atento. Llegó antes de lo previsto
1178,P6877,U61091,Lucía Rodríguez,9,13,1,1742004835,No lo recomiendo en absoluto,El empaque estaba dañado. El servicio al cliente fue atento. Podría ser mejor. Superó todas mis expectativas. No cumplió con la descripción
1179,P2758,U94816,Jorge Martínez,1,2,5,1497838435,Excelente compra,Sin dudas volvería a comprarlo. Podría ser mejor. No lo recomendaría. Llegó antes de lo previsto. No cumplió con la descripción
1180,P2970,U80813,María García,0,3,5,1559268835,Excelente compra,No cumplió con la descripción. Funciona perfectamente. Superó todas mis expectativas. Llegó antes de lo previsto. Sin dudas volvería a comprarlo
1181,P7736,U98981,Carlos García,9,14,4,1583288035,Me gustó bastante,Llegó antes de lo previsto. El servicio al cliente fue atento. No lo recomendaría. Sin dudas volvería a comprarlo. No cumplió con la descripción
1182,P7514,U20314,Pedro Ramírez,3,5,4,1614132835,Buena relación calidad-precio,Funciona perfectamente. No lo recomendaría. El empaque estaba dañado. No cumplió con la descripción. Sin dudas volvería a comprarlo
1183,P1907,U13531,Pedro Pérez,4,7,2,1457230435,Servicio lento y atención deficiente,Podría ser mejor. La calidad fue impresionante. Llegó antes de lo previsto. No lo recomendaría. Funciona perfectamente
1184,P4490,U12711,María Torres,2,5,2,1645841635,Servicio lento y atención deficiente,Funciona perfectamente. Superó todas mis expectativas. No lo recomendaría. La calidad fue impresionante. No cumplió con la descripción
1185,P3775,U17505,Jorge Torres,7,11,1,1522462435,Muy mala experiencia,No cumplió con la descripción. La calidad fue impresionante. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Funciona perfectamente
1186,P8707,U10886,Jorge Sánchez,0,4,3,1655432035,"Cumple, pero sin destacar",El empaque estaba dañado. Llegó antes de lo previsto. Superó todas mis expectativas. No lo recomendaría. No cumplió con la descripción
1187,P1238,U35236,Lucía Pérez,1,6,1,1525227235,Muy mala experiencia,Llegó antes de lo previsto. La calidad fue impresionante. El servicio al cliente fue atento. Podría ser mejor. Sin dudas volvería a comprarlo
1188,P5406,U61051,Lucía Sánchez,3,7,4,1447726435,Me gustó bastante,El empaque estaba dañado. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. Funciona perfectamente. Superó todas mis expectativas
